item,itemLabel,directorLabel,genreLabel,runtime,pubdate,sampledItemLabel
http://www.wikidata.org/entity/Q84598869,We Can Be Heroes,Robert Rodriguez,adventure film,100,2020-12-25T00:00:00Z,We Can Be Heroes
http://www.wikidata.org/entity/Q85793515,Planet of the Humans,Jeff Gibbs,documentary film,100,2019-07-31T00:00:00Z,Planet of the Humans
http://www.wikidata.org/entity/Q90348458,Bethany Hamilton: Unstoppable,Aaron Lieber,documentary film,100,2018-01-01T00:00:00Z,Bethany Hamilton: Unstoppable
http://www.wikidata.org/entity/Q93972936,Becky,Cary Murnion,action film,100,2020-10-15T00:00:00Z,Becky
http://www.wikidata.org/entity/Q23925037,A Futile and Stupid Gesture,David Wain,biographical film,101,2018-01-24T00:00:00Z,A Futile and Stupid Gesture
http://www.wikidata.org/entity/Q27703144,Wonder Wheel,Woody Allen,drama film,101,2018-01-11T00:00:00Z,Wonder Wheel
http://www.wikidata.org/entity/Q27703156,Brad's Status,Mike White,drama film,101,2018-03-29T00:00:00Z,Brad's Status
http://www.wikidata.org/entity/Q27703197,Woman Walks Ahead,Susanna White,drama film,101,2018-06-29T00:00:00Z,Woman Walks Ahead
http://www.wikidata.org/entity/Q29906227,"Game Over, Man!",Kyle Newacheck,action comedy film,101,2018-03-23T00:00:00Z,"Game Over, Man!"
http://www.wikidata.org/entity/Q30612098,Tag,Jeff Tomsic,comedy film,101,2018-06-15T00:00:00Z,Tag
http://www.wikidata.org/entity/Q38689704,Dolittle,Stephen Gaghan,fantasy film,101,2020-01-01T00:00:00Z,Dolittle
http://www.wikidata.org/entity/Q96392364,Mayday,Karen Cinorre,drama film,100,2021-01-31T00:00:00Z,Mayday
http://www.wikidata.org/entity/Q98078172,Fatman,Eshom Nelms,comedy film,100,2020-12-10T00:00:00Z,Fatman
http://www.wikidata.org/entity/Q98126098,Bloody Hell,Alister Grierson,horror film,100,2020-09-13T00:00:00Z,Bloody Hell
http://www.wikidata.org/entity/Q98179835,Max Reload and the Nether Blasters,Scott Conditt,comedy film,100,2020-08-07T00:00:00Z,Max Reload and the Nether Blasters
http://www.wikidata.org/entity/Q98689163,Mosquito State,Filip Jan Rymsza,drama film,100,2020-01-01T00:00:00Z,Mosquito State
http://www.wikidata.org/entity/Q104863970,Alice,Krystin Ver Linden,thriller film,100,2022-01-01T00:00:00Z,Alice
http://www.wikidata.org/entity/Q104866898,Surrounded,Anthony Mandler,drama film,100,2023-04-02T00:00:00Z,Surrounded
http://www.wikidata.org/entity/Q105702063,1Up,Kyle Newman,comedy film,100,2022-07-15T00:00:00Z,1Up
http://www.wikidata.org/entity/Q106067474,Operation Varsity Blues: The College Admissions Scandal,Chris Smith,documentary film,100,2021-03-17T00:00:00Z,Operation Varsity Blues: The College Admissions Scandal
http://www.wikidata.org/entity/Q106130951,16 Shots,Richard Rowley,documentary film,100,2019-06-07T00:00:00Z,16 Shots
http://www.wikidata.org/entity/Q106493012,The Girl Who Believes in Miracles,Rich Correll,drama film,100,2021-04-02T00:00:00Z,The Girl Who Believes in Miracles
http://www.wikidata.org/entity/Q107348809,As They Made Us,Mayim Bialik,drama film,100,2022-01-01T00:00:00Z,As They Made Us
http://www.wikidata.org/entity/Q107462889,Fin,Eli Roth,documentary film,100,2021-01-01T00:00:00Z,Fin
http://www.wikidata.org/entity/Q108123132,Not Okay,Quinn Shephard,drama film,100,2022-07-29T00:00:00Z,Not Okay
http://www.wikidata.org/entity/Q73536690,The Babysitter: Killer Queen,McG,comedy film,101,2020-09-10T00:00:00Z,The Babysitter: Killer Queen
http://www.wikidata.org/entity/Q97656981,Oxygen,Alexandre Aja,drama film,101,2021-01-01T00:00:00Z,Oxygen
http://www.wikidata.org/entity/Q100265988,Black Box,Emmanuel Osei-Kuffour Jr.,drama film,101,2020-10-06T00:00:00Z,Black Box
http://www.wikidata.org/entity/Q101472447,Mosul,Matthew Michael Carnahan,action film,101,2020-11-26T00:00:00Z,Mosul
http://www.wikidata.org/entity/Q104843787,Dog,Channing Tatum,comedy film,101,2022-02-17T00:00:00Z,Dog
http://www.wikidata.org/entity/Q105962629,Corner Office,Joachim Back,comedy film,101,2022-01-01T00:00:00Z,Corner Office
http://www.wikidata.org/entity/Q109520342,Single All the Way,Michael Mayer,romantic comedy,101,2021-12-02T00:00:00Z,Single All the Way
http://www.wikidata.org/entity/Q109570530,14 Peaks: Nothing Is Impossible,Torquil Jones,documentary film,101,2021-01-01T00:00:00Z,14 Peaks: Nothing Is Impossible
http://www.wikidata.org/entity/Q110661062,M3GAN,Gerard Johnstone,horror film,102,2022-12-07T00:00:00Z,M3GAN
http://www.wikidata.org/entity/Q111355706,Eraser: Reborn,John Pogue,action film,102,2022-01-01T00:00:00Z,Eraser: Reborn
http://www.wikidata.org/entity/Q111669794,Pearl,Ti West,psychological horror,102,2022-09-03T00:00:00Z,Pearl
http://www.wikidata.org/entity/Q122624366,Anton,Zaza Urushadze,costume drama,102,2019-01-01T00:00:00Z,Anton
http://www.wikidata.org/entity/Q111170246,Violent Night,Tommy Wirkola,action comedy film,101,2022-12-01T00:00:00Z,Violent Night
http://www.wikidata.org/entity/Q111668106,Aftersun,Charlotte Wells,drama film,101,2022-05-21T00:00:00Z,Aftersun
http://www.wikidata.org/entity/Q111816757,Send It!,Andrew Stevens,comedy film,101,2021-01-01T00:00:00Z,Send It!
http://www.wikidata.org/entity/Q112124858,White Men Can't Jump,Calmatic,comedy film,101,2023-05-19T00:00:00Z,White Men Can't Jump
http://www.wikidata.org/entity/Q112154909,A Perfect Pairing,Stuart McDonald,romantic comedy,101,2022-05-19T00:00:00Z,A Perfect Pairing
http://www.wikidata.org/entity/Q113172010,Alone Together,Katie Holmes,drama film,101,2022-07-14T00:00:00Z,Alone Together
http://www.wikidata.org/entity/Q113331358,Me Time,John Hamburg,comedy film,101,2022-08-26T00:00:00Z,Me Time
http://www.wikidata.org/entity/Q113636048,"Desperate Souls, Dark City and the Legend of Midnight Cowboy",Nancy Buirski,documentary film,101,2022-01-01T00:00:00Z,"Desperate Souls, Dark City and the Legend of Midnight Cowboy"
http://www.wikidata.org/entity/Q114812849,Grimcutty,John Ross,drama film,101,2022-01-01T00:00:00Z,Grimcutty
http://www.wikidata.org/entity/Q116947362,Mafia Mamma,Catherine Hardwicke,action comedy film,101,2023-04-14T00:00:00Z,Mafia Mamma
http://www.wikidata.org/entity/Q117149391,Karmalink,Jake Wachtel,drama film,101,2021-01-01T00:00:00Z,Karmalink
http://www.wikidata.org/entity/Q117451328,His Only Son,David Helling,drama film,101,2023-01-01T00:00:00Z,His Only Son
http://www.wikidata.org/entity/Q118293808,You Are So Not Invited To My Bat Mitzvah,Sammi Cohen,comedy drama,101,2023-08-25T00:00:00Z,You Are So Not Invited To My Bat Mitzvah
http://www.wikidata.org/entity/Q20814691,Pickings,Usher Morgan,crime film,102,2018-01-01T00:00:00Z,Pickings
http://www.wikidata.org/entity/Q21592501,How to Talk to Girls at Parties,John Cameron Mitchell,science fiction film,102,2018-05-11T00:00:00Z,How to Talk to Girls at Parties
http://www.wikidata.org/entity/Q24705270,Tony Conrad: Completely in the Present,Tyler Hubby,documentary film,102,2018-01-11T00:00:00Z,Tony Conrad: Completely in the Present
http://www.wikidata.org/entity/Q27590064,Insidious: The Last Key,Adam Robitel,horror film,103,2018-01-04T00:00:00Z,Insidious: The Last Key
http://www.wikidata.org/entity/Q27590871,Paddington 2,Paul King,comedy film,103,2018-01-04T00:00:00Z,Paddington 2
http://www.wikidata.org/entity/Q27959538,My Days of Mercy,Tali Shalom Ezer,drama film,103,2019-07-11T00:00:00Z,My Days of Mercy
http://www.wikidata.org/entity/Q27964596,The Mountain Between Us,Hany Abu-Assad,drama film,103,2018-01-11T00:00:00Z,The Mountain Between Us
http://www.wikidata.org/entity/Q29877021,The Rider,Chloé Zhao,drama film,103,2018-04-13T00:00:00Z,The Rider
http://www.wikidata.org/entity/Q33125733,The Hurricane Heist,Rob Cohen,action film,103,2018-01-01T00:00:00Z,The Hurricane Heist
http://www.wikidata.org/entity/Q39079196,The Chaperone,Michael Engler,drama film,103,2018-01-01T00:00:00Z,The Chaperone
http://www.wikidata.org/entity/Q47009294,Ben Is Back,Peter Hedges,drama film,103,2018-09-08T00:00:00Z,Ben Is Back
http://www.wikidata.org/entity/Q47486520,Puzzle,Marc Turtletaub,drama film,103,2018-01-01T00:00:00Z,Puzzle
http://www.wikidata.org/entity/Q48314121,First Match,Olivia Newman,drama film,102,2018-03-30T00:00:00Z,First Match
http://www.wikidata.org/entity/Q48674419,Searching,Aneesh Chaganty,drama film,102,2018-01-21T00:00:00Z,Searching
http://www.wikidata.org/entity/Q50649979,Survivors Guide to Prison,Matthew Cooke,documentary film,102,2018-01-01T00:00:00Z,Survivors Guide to Prison
http://www.wikidata.org/entity/Q50650300,The Scorpion King: Book of Souls,Don Michael Paul,fantasy film,102,2018-01-01T00:00:00Z,The Scorpion King: Book of Souls
http://www.wikidata.org/entity/Q50822626,Nobody's Watching,Julia Solomonoff,drama film,102,2018-04-05T00:00:00Z,Nobody's Watching
http://www.wikidata.org/entity/Q54366261,Kin,Jonathan Baker,action film,102,2018-08-31T00:00:00Z,Kin
http://www.wikidata.org/entity/Q55603330,Seberg,Benedict Andrews,drama film,102,2019-01-01T00:00:00Z,Seberg
http://www.wikidata.org/entity/Q55603751,Always Be My Maybe,Nahnatchka Khan,romantic comedy,102,2019-01-01T00:00:00Z,Always Be My Maybe
http://www.wikidata.org/entity/Q55605752,Booksmart,Olivia Wilde,comedy film,102,2019-03-01T00:00:00Z,Booksmart
http://www.wikidata.org/entity/Q55616601,Late Night,Nisha Ganatra,drama film,102,2019-01-25T00:00:00Z,Late Night
http://www.wikidata.org/entity/Q55642298,The Kitchen,Andrea Berloff,drama film,102,2019-08-09T00:00:00Z,The Kitchen
http://www.wikidata.org/entity/Q55762016,The Princess Switch,Michael Rohl,romantic comedy,102,2018-01-01T00:00:00Z,The Princess Switch
http://www.wikidata.org/entity/Q55973412,Annabelle Comes Home,Gary Dauberman,drama film,102,2019-06-26T00:00:00Z,Annabelle Comes Home
http://www.wikidata.org/entity/Q56064745,Dora and the Lost City of Gold,James Bobin,fantasy film,102,2019-08-09T00:00:00Z,Dora and the Lost City of Gold
http://www.wikidata.org/entity/Q56562299,The Intruder,Deon Taylor,psychological thriller,102,2019-04-26T00:00:00Z,The Intruder
http://www.wikidata.org/entity/Q60738569,Fatale,Deon Taylor,thriller film,102,2020-01-01T00:00:00Z,Fatale
http://www.wikidata.org/entity/Q60852007,Happiest Season,Clea DuVall,romantic comedy,102,2020-11-25T00:00:00Z,Happiest Season
http://www.wikidata.org/entity/Q60993034,Hidden Strike,Scott Waugh,comedy film,102,2023-01-01T00:00:00Z,Hidden Strike
http://www.wikidata.org/entity/Q61450800,Tall Girl,Nzingha Stewart,romantic comedy,102,2019-01-01T00:00:00Z,Tall Girl
http://www.wikidata.org/entity/Q62071690,To the Night,Peter Brunner,drama film,102,2018-07-05T00:00:00Z,To the Night
http://www.wikidata.org/entity/Q48672735,Second Act,Peter Segal,comedy film,103,2018-01-01T00:00:00Z,Second Act
http://www.wikidata.org/entity/Q48818131,Uncle Drew,Charles Stone III,comedy film,103,2018-06-29T00:00:00Z,Uncle Drew
http://www.wikidata.org/entity/Q48965014,Looking Glass,Tim Hunter,thriller film,103,2018-02-16T00:00:00Z,Looking Glass
http://www.wikidata.org/entity/Q52151283,Brittany Runs a Marathon,Paul Downs Colaizzo,drama film,103,2019-01-28T00:00:00Z,Brittany Runs a Marathon
http://www.wikidata.org/entity/Q55637796,Wine Country,Amy Poehler,comedy film,103,2019-01-01T00:00:00Z,Wine Country
http://www.wikidata.org/entity/Q56886861,Be Natural: The Untold Story of Alice Guy-Blaché,Pamela B. Green,documentary film,103,2018-05-11T00:00:00Z,Be Natural: The Untold Story of Alice Guy-Blaché
http://www.wikidata.org/entity/Q56906869,Monster Hunter,Paul W. S. Anderson,fantasy film,103,2020-12-01T00:00:00Z,Monster Hunter
http://www.wikidata.org/entity/Q59783116,A Score to Settle,Shawn Ku,action thriller,103,2019-08-02T00:00:00Z,A Score to Settle
http://www.wikidata.org/entity/Q60370884,Last Christmas,Paul Feig,romantic comedy,103,2019-11-07T00:00:00Z,Last Christmas
http://www.wikidata.org/entity/Q62476588,The Russian Bride,Michael S. Ojeda,horror film,103,2019-01-01T00:00:00Z,The Russian Bride
http://www.wikidata.org/entity/Q63386137,Monos,Alejandro Landes,drama film,103,2019-08-15T00:00:00Z,Monos
http://www.wikidata.org/entity/Q64067279,The Forever Purge,Everardo Gout,horror film,103,2021-07-01T00:00:00Z,The Forever Purge
http://www.wikidata.org/entity/Q68681463,Wolfwalkers,Tomm Moore,fantasy film,103,2020-09-12T00:00:00Z,Wolfwalkers
http://www.wikidata.org/entity/Q39079098,Asher,Michael Caton-Jones,drama film,104,2018-01-01T00:00:00Z,Asher
http://www.wikidata.org/entity/Q44613088,The Art of Self-Defense,Riley Stearns,comedy film,104,2019-01-01T00:00:00Z,The Art of Self-Defense
http://www.wikidata.org/entity/Q47492499,Detective Pikachu,Rob Letterman,fantasy film,104,2019-05-03T00:00:00Z,Detective Pikachu
http://www.wikidata.org/entity/Q47494730,Charlie Says,Mary Harron,biographical film,104,2018-01-01T00:00:00Z,Charlie Says
http://www.wikidata.org/entity/Q48672553,Book Club,Bill Holderman,comedy film,104,2018-05-18T00:00:00Z,Book Club
http://www.wikidata.org/entity/Q51093046,Capone,Josh Trank,drama film,104,2020-01-01T00:00:00Z,Capone
http://www.wikidata.org/entity/Q52559148,Dalíland,Mary Harron,biographical film,104,2022-09-17T00:00:00Z,Dalíland
http://www.wikidata.org/entity/Q54868299,Kajillionaire,Miranda July,crime film,104,2020-09-30T00:00:00Z,Kajillionaire
http://www.wikidata.org/entity/Q54894945,Boss Level,Joe Carnahan,action film,104,2020-01-01T00:00:00Z,Boss Level
http://www.wikidata.org/entity/Q55284752,Native Son,Rashid Johnson,drama film,104,2019-01-24T00:00:00Z,Native Son
http://www.wikidata.org/entity/Q55405369,Morbius,Daniel Espinosa,drama film,104,2022-03-30T00:00:00Z,Morbius
http://www.wikidata.org/entity/Q56148489,Next Gen,Kevin R. Adams,fantasy film,104,2018-01-01T00:00:00Z,Next Gen
http://www.wikidata.org/entity/Q74191603,The Starling,Theodore Melfi,drama film,103,2021-01-01T00:00:00Z,The Starling
http://www.wikidata.org/entity/Q81924220,The Cave,Feras Fayyad,documentary film,103,2019-09-05T00:00:00Z,The Cave
http://www.wikidata.org/entity/Q83437242,Horse Girl,Jeff Baena,drama film,103,2020-02-07T00:00:00Z,Horse Girl
http://www.wikidata.org/entity/Q83726487,Tremors: Shrieker Island,Don Michael Paul,action thriller,103,2020-01-01T00:00:00Z,Tremors: Shrieker Island
http://www.wikidata.org/entity/Q85314873,Samaritan,Julius Avery,superhero film,103,2022-08-26T00:00:00Z,Samaritan
http://www.wikidata.org/entity/Q92017355,Picture a Scientist,Ian Cheney,documentary film,103,2020-04-15T00:00:00Z,Picture a Scientist
http://www.wikidata.org/entity/Q97365276,The F**k-It List,Michael Duggan,comedy film,103,2020-07-01T00:00:00Z,The F**k-It List
http://www.wikidata.org/entity/Q102036255,Vacation Friends,Clay Tarver,comedy film,103,2021-08-27T00:00:00Z,Vacation Friends
http://www.wikidata.org/entity/Q105480878,Paradise Cove,Martin Guigui,thriller film,103,2021-01-01T00:00:00Z,Paradise Cove
http://www.wikidata.org/entity/Q105584511,The Black Phone,Scott Derrickson,horror film,103,2021-09-25T00:00:00Z,The Black Phone
http://www.wikidata.org/entity/Q108551180,V/H/S/94,Jennifer Reeder,horror film,103,2021-01-01T00:00:00Z,V/H/S/94
http://www.wikidata.org/entity/Q108813842,Expend4bles,Scott Waugh,action film,103,2023-09-21T00:00:00Z,Expend4bles
http://www.wikidata.org/entity/Q110040212,Breaking,Abi Damaris Corbin,drama film,103,2022-01-21T00:00:00Z,Breaking
http://www.wikidata.org/entity/Q25136560,The Cloverfield Paradox,Julius Onah,fantasy film,102,2018-02-04T00:00:00Z,The Cloverfield Paradox
http://www.wikidata.org/entity/Q30314776,Blockers,Kay Cannon,sex comedy,102,2018-04-06T00:00:00Z,Blockers
http://www.wikidata.org/entity/Q37447062,Skyscraper,Rawson Marshall Thurber,drama film,102,2018-07-11T00:00:00Z,Skyscraper
http://www.wikidata.org/entity/Q38526439,Barbarian,Zach Cregger,horror film,102,2022-09-09T00:00:00Z,Barbarian
http://www.wikidata.org/entity/Q44727126,Gloria Bell,Sebastián Lelio,comedy drama,102,2018-01-01T00:00:00Z,Gloria Bell
http://www.wikidata.org/entity/Q24308041,Boundaries,Shana Feste,drama film,104,2018-06-22T00:00:00Z,Boundaries
http://www.wikidata.org/entity/Q25136546,Above Suspicion,Phillip Noyce,crime film,104,2019-01-01T00:00:00Z,Above Suspicion
http://www.wikidata.org/entity/Q27703212,State Like Sleep,Meredith Danluck,drama film,104,2018-01-01T00:00:00Z,State Like Sleep
http://www.wikidata.org/entity/Q27703274,Final Score,Scott Mann,action film,104,2018-09-07T00:00:00Z,Final Score
http://www.wikidata.org/entity/Q27964345,Wildlife,Paul Dano,drama film,104,2018-10-19T00:00:00Z,Wildlife
http://www.wikidata.org/entity/Q28127580,A Fantastic Woman,Sebastián Lelio,drama film,104,2018-06-07T00:00:00Z,A Fantastic Woman
http://www.wikidata.org/entity/Q28393252,The Darkest Minds,Jennifer Yuh Nelson,science fiction film,104,2018-01-01T00:00:00Z,The Darkest Minds
http://www.wikidata.org/entity/Q29558624,Black Water,Pasha Patriki,action film,104,2018-05-25T00:00:00Z,Black Water
http://www.wikidata.org/entity/Q39069732,Zoe,Drake Doremus,science fiction film,104,2018-01-01T00:00:00Z,Zoe
http://www.wikidata.org/entity/Q73537958,Next Goal Wins,Taika Waititi,biographical film,103,2023-11-17T00:00:00Z,Next Goal Wins
http://www.wikidata.org/entity/Q73549328,The Contractor,Tarik Saleh,action film,103,2022-03-10T00:00:00Z,The Contractor
http://www.wikidata.org/entity/Q65924931,Hubie Halloween,Steven Brill,comedy film,102,2020-10-07T00:00:00Z,Hubie Halloween
http://www.wikidata.org/entity/Q73549152,Every Breath You Take,Vaughn Stein,drama film,102,2021-01-01T00:00:00Z,Every Breath You Take
http://www.wikidata.org/entity/Q83965675,Bad Hair,Justin Simien,comedy film,102,2020-01-01T00:00:00Z,Bad Hair
http://www.wikidata.org/entity/Q98171625,Mighty Oak,Sean McNamara,drama film,102,2020-01-01T00:00:00Z,Mighty Oak
http://www.wikidata.org/entity/Q102149059,Aware: Glimpses of Consciousness,Frauke Sandig,documentary film,102,2020-10-24T00:00:00Z,Aware: Glimpses of Consciousness
http://www.wikidata.org/entity/Q56165926,Miss Bala,Catherine Hardwicke,drama film,104,2019-01-25T00:00:00Z,Miss Bala
http://www.wikidata.org/entity/Q56596746,Lady and the Tramp,Charlie Bean,children's film,104,2019-11-12T00:00:00Z,Lady and the Tramp
http://www.wikidata.org/entity/Q56615750,The Christmas Chronicles,Clay Kaytis,comedy film,104,2018-11-22T00:00:00Z,The Christmas Chronicles
http://www.wikidata.org/entity/Q58227961,Freaks,Adam Stein,drama film,104,2018-01-01T00:00:00Z,Freaks
http://www.wikidata.org/entity/Q60737909,Uncorked,Prentice Penny,drama film,104,2020-01-01T00:00:00Z,Uncorked
http://www.wikidata.org/entity/Q63864219,Holidate,John Whitesell,romantic comedy,104,2020-01-01T00:00:00Z,Holidate
http://www.wikidata.org/entity/Q65060213,The Half of It,Alice Wu,romantic comedy,104,2020-05-01T00:00:00Z,The Half of It
http://www.wikidata.org/entity/Q65069001,The Comeback Trail,George Gallo,action comedy film,104,2020-10-12T00:00:00Z,The Comeback Trail
http://www.wikidata.org/entity/Q110027954,"Honk for Jesus, Save Your Soul",Adamma Ebo,comedy film,102,2022-07-02T00:00:00Z,"Honk for Jesus, Save Your Soul"
http://www.wikidata.org/entity/Q70651828,Luz: The Flower of Evil,Juan Diego Escobar Alzate,fantasy film,104,2019-01-01T00:00:00Z,Luz: The Flower of Evil
http://www.wikidata.org/entity/Q73549778,Black Bear,Lawrence Michael Levine,drama film,104,2020-01-01T00:00:00Z,Black Bear
http://www.wikidata.org/entity/Q84158729,Sea of Shadows,Richard Ladkani,documentary film,104,2019-01-01T00:00:00Z,Sea of Shadows
http://www.wikidata.org/entity/Q91031132,Pray Away,Kristine Stolakis,documentary film,104,2020-01-01T00:00:00Z,Pray Away
http://www.wikidata.org/entity/Q94578366,The Protégé,Martin Campbell,girls with guns,104,2021-01-01T00:00:00Z,The Protégé
http://www.wikidata.org/entity/Q98931269,Nigerian Prince,Faraday Okoro,thriller film,104,2018-01-01T00:00:00Z,Nigerian Prince
http://www.wikidata.org/entity/Q101245195,MLK/FBI,Samuel Pollard,documentary film,104,2020-01-01T00:00:00Z,MLK/FBI
http://www.wikidata.org/entity/Q103817549,Cry Macho,Clint Eastwood,drama film,104,2021-09-16T00:00:00Z,Cry Macho
http://www.wikidata.org/entity/Q104858962,Love Hard,Hernán Jiménez,comedy film,104,2021-01-01T00:00:00Z,Love Hard
http://www.wikidata.org/entity/Q105555852,Infinite Storm,Małgorzata Szumowska,drama film,104,2022-01-01T00:00:00Z,Infinite Storm
http://www.wikidata.org/entity/Q105686499,WeWork: Or the Making and Breaking of a $47 Billion Unicorn,Jed Rothstein,documentary film,104,2021-03-17T00:00:00Z,WeWork: Or the Making and Breaking of a $47 Billion Unicorn
http://www.wikidata.org/entity/Q105952343,Demonic,Neill Blomkamp,drama film,104,2021-08-05T00:00:00Z,Demonic
http://www.wikidata.org/entity/Q106252499,Edge of the World,Michael Haussman,drama film,104,2021-01-01T00:00:00Z,Edge of the World
http://www.wikidata.org/entity/Q106469330,Broadcast Signal Intrusion,Jacob Gentry,thriller film,104,2021-01-01T00:00:00Z,Broadcast Signal Intrusion
http://www.wikidata.org/entity/Q108030443,Women Talking,Sarah Polley,drama film,104,2022-09-02T00:00:00Z,Women Talking
http://www.wikidata.org/entity/Q108435013,Venus as a Boy,Ty Hodges,drama film,104,2021-09-24T00:00:00Z,Venus as a Boy
http://www.wikidata.org/entity/Q108443668,Atlantide,Yuri Ancarani,drama film,104,2021-01-01T00:00:00Z,Atlantide
http://www.wikidata.org/entity/Q108582061,Fauci,Janet Tobias,documentary film,104,2021-09-02T00:00:00Z,Fauci
http://www.wikidata.org/entity/Q108934012,They/Them,John Logan,slasher film,104,2022-08-05T00:00:00Z,They/Them
http://www.wikidata.org/entity/Q109511080,Ticket to Paradise,Ol Parker,romantic comedy,104,2022-09-15T00:00:00Z,Ticket to Paradise
http://www.wikidata.org/entity/Q110873634,Three Months,Jared Frieder,drama film,104,2022-01-01T00:00:00Z,Three Months
http://www.wikidata.org/entity/Q111730089,Alt-Right: Age of Rage,Adam Bhala Lough,documentary film,104,2018-03-09T00:00:00Z,Alt-Right: Age of Rage
http://www.wikidata.org/entity/Q114363887,Old Dads,Bill Burr,comedy film,104,2023-10-20T00:00:00Z,Old Dads
http://www.wikidata.org/entity/Q114740513,Dumb Money,Craig Gillespie,biographical film,104,2023-01-01T00:00:00Z,Dumb Money
http://www.wikidata.org/entity/Q114799835,On the Line,Romuald Boulanger,drama film,104,2022-10-31T00:00:00Z,On the Line
http://www.wikidata.org/entity/Q115478681,Polite Society,Nida Manzoor,drama film,104,2023-01-20T00:00:00Z,Polite Society
http://www.wikidata.org/entity/Q117336435,Amityville Karen,Shawn C. Phillips,horror film,104,2022-01-01T00:00:00Z,Amityville Karen
http://www.wikidata.org/entity/Q25646568,Suburbicon,George Clooney,drama film,105,2018-01-12T00:00:00Z,Suburbicon
http://www.wikidata.org/entity/Q27566067,The Commuter,Jaume Collet-Serra,action film,105,2018-01-08T00:00:00Z,The Commuter
http://www.wikidata.org/entity/Q27942936,The Greatest Showman,Michael Gracey,drama film,105,2018-01-04T00:00:00Z,The Greatest Showman
http://www.wikidata.org/entity/Q27958320,Life of the Party,Ben Falcone,comedy film,105,2018-05-10T00:00:00Z,Life of the Party
http://www.wikidata.org/entity/Q28101361,Film Stars Don't Die in Liverpool,Paul McGuigan,drama film,105,2018-04-05T00:00:00Z,Film Stars Don't Die in Liverpool
http://www.wikidata.org/entity/Q28123349,Lizzie,Craig Macneill,drama film,105,2018-09-14T00:00:00Z,Lizzie
http://www.wikidata.org/entity/Q116733128,The Pope's Exorcist,Julius Avery,horror film,103,2023-04-06T00:00:00Z,The Pope's Exorcist
http://www.wikidata.org/entity/Q117842570,The Retirement Plan,Tim Brown,crime film,103,2023-01-01T00:00:00Z,The Retirement Plan
http://www.wikidata.org/entity/Q118803740,Happiness for Beginners,Vicky Wight,romantic comedy,103,2023-07-27T00:00:00Z,Happiness for Beginners
http://www.wikidata.org/entity/Q30036877,Clara,Akash Sherman,drama film,105,2018-01-01T00:00:00Z,Clara
http://www.wikidata.org/entity/Q38463402,Sierra Burgess Is a Loser,Ian Samuels,romantic comedy,105,2018-01-01T00:00:00Z,Sierra Burgess Is a Loser
http://www.wikidata.org/entity/Q38769953,Set It Up,Claire Scanlon,romantic comedy,105,2018-01-01T00:00:00Z,Set It Up
http://www.wikidata.org/entity/Q42914959,The House with a Clock in Its Walls,Eli Roth,fantasy film,105,2018-09-20T00:00:00Z,The House with a Clock in Its Walls
http://www.wikidata.org/entity/Q48673984,Profile,Timur Bekmambetov,thriller film,105,2018-01-01T00:00:00Z,Profile
http://www.wikidata.org/entity/Q111661099,Next Exit,Mali Elfman,comedy film,103,2022-01-01T00:00:00Z,Next Exit
http://www.wikidata.org/entity/Q113757659,How to Blow Up a Pipeline,Daniel Goldhaber,drama film,103,2022-09-10T00:00:00Z,How to Blow Up a Pipeline
http://www.wikidata.org/entity/Q114589148,A Haunting in Venice,Kenneth Branagh,drama film,103,2023-09-13T00:00:00Z,A Haunting in Venice
http://www.wikidata.org/entity/Q114674571,The Last Manhunt,Christian Camargo,Western film,103,2022-01-01T00:00:00Z,The Last Manhunt
http://www.wikidata.org/entity/Q115253436,Rag Doll,Bailey Kobe,drama film,103,2019-01-01T00:00:00Z,Rag Doll
http://www.wikidata.org/entity/Q115408371,Kendrick Lamar Live: The Big Steppers Tour,Dave Free,documentary film,103,2022-01-01T00:00:00Z,Kendrick Lamar Live: The Big Steppers Tour
http://www.wikidata.org/entity/Q53318860,The Kissing Booth,Vince Marcello,comedy film,105,2018-05-11T00:00:00Z,The Kissing Booth
http://www.wikidata.org/entity/Q55258960,Lost Transmissions,Katharine O'Brien,drama film,105,2019-01-01T00:00:00Z,Lost Transmissions
http://www.wikidata.org/entity/Q55287246,Little Woods,Nia DaCosta,Western film,105,2018-01-01T00:00:00Z,Little Woods
http://www.wikidata.org/entity/Q55564530,The Dead Don't Die,Jim Jarmusch,comedy horror,105,2019-05-14T00:00:00Z,The Dead Don't Die
http://www.wikidata.org/entity/Q55608617,Crypto,"John Stalberg, Jr.",drama film,105,2019-01-01T00:00:00Z,Crypto
http://www.wikidata.org/entity/Q56241152,Elizabeth Harvest,Sebastian Gutierrez,thriller film,105,2018-03-10T00:00:00Z,Elizabeth Harvest
http://www.wikidata.org/entity/Q56524191,Generation Wealth,Lauren Greenfield,documentary film,105,2018-01-18T00:00:00Z,Generation Wealth
http://www.wikidata.org/entity/Q61989999,Walking on Water,Andrey Paounov,documentary film,105,2018-08-10T00:00:00Z,Walking on Water
http://www.wikidata.org/entity/Q100532928,Come True,Anthony Scott Burns,horror film,105,2020-01-01T00:00:00Z,Come True
http://www.wikidata.org/entity/Q102162355,Fluidity,Linda Yellen,drama film,105,2019-01-01T00:00:00Z,Fluidity
http://www.wikidata.org/entity/Q106043272,Swan Song,Todd Stephens,drama film,105,2021-01-01T00:00:00Z,Swan Song
